"subject" "activity"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "standing"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "sitting"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "laying"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walking"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingdownstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
23 "walkingupstairs"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "standing"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "sitting"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "laying"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walking"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingdownstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
25 "walkingupstairs"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "standing"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "sitting"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "laying"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walking"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingdownstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
26 "walkingupstairs"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "standing"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "sitting"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "laying"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walking"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingdownstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
27 "walkingupstairs"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
